px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.85326	-9.26411	-2.72716	-2.15076	-1.03133	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0
4.90358	-9.12144	-2.73123	-2.13754	-0.87662	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.48071
5.00166	-8.99005	-2.7527	-2.19347	-0.881991	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0
5.06045	-8.8449	-2.75881	-2.17055	-0.71645	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	1.73286
5.17651	-8.70486	-2.80605	-2.22184	-0.723411	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0
5.29957	-8.59618	-2.817	-2.31296	-0.842421	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.824849
5.41346	-8.47587	-2.83507	-2.35961	-0.840384	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0
5.47846	-8.34188	-2.80696	-2.30463	-0.597077	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	3.15168
5.57437	-8.23155	-2.79435	-2.33372	-0.594565	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0
5.72462	-8.15748	-2.80471	-2.46649	-0.838884	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	3.41837
5.84892	-8.0577	-2.81407	-2.51047	-0.835116	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0
5.90069	-7.91802	-2.74583	-2.38359	-0.406002	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	10.6072
6.02097	-7.80152	-2.77198	-2.40268	-0.398409	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0
6.13153	-7.69546	-2.77248	-2.4088	-0.354994	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	0.206459
6.24693	-7.58823	-2.78076	-2.42544	-0.350741	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0
6.3522	-7.47668	-2.77766	-2.41141	-0.265868	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	0.438594
6.46273	-7.37359	-2.7753	-2.42333	-0.262892	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0
6.59694	-7.28986	-2.78566	-2.48025	-0.366485	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.672299
6.72616	-7.18449	-2.80769	-2.49655	-0.360346	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0
6.82941	-7.07328	-2.7941	-2.46318	-0.227884	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	1.03171
6.95514	-6.97342	-2.80577	-2.47542	-0.226618	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0
7.08916	-6.90616	-2.82342	-2.54202	-0.365254	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	1.22663
7.21797	-6.80857	-2.85635	-2.55362	-0.354857	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0
7.27517	-6.67057	-2.80325	-2.41315	0.0406688	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	10.4009
7.37249	-6.57042	-2.80168	-2.40492	0.0476667	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0
7.56608	-6.56743	-2.81279	-2.63642	-0.531779	7.67988	-6.69347	7.5	-6.55	2.72747	0	21.4008
7.68941	-6.51045	-2.78222	-2.67059	-0.539491	7.64389	-6.55777	7.65	-6.55	2.72745	0	0
7.78451	-6.41788	-2.70979	-2.59922	-0.272641	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	6.38982
7.90038	-6.34367	-2.69334	-2.61175	-0.271117	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0
8.04655	-6.29346	-2.71493	-2.69042	-0.435204	7.9171	-6.24084	8	-6.3	2.72648	0.908821	2.11256
8.17483	-6.2314	-2.70565	-2.71355	-0.43506	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0
8.24265	-6.10317	-2.59667	-2.55013	0.0374584	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	17.0148
8.36172	-6.0075	-2.61195	-2.53704	0.0528766	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0
8.51807	-5.98171	-2.64105	-2.67254	-0.289115	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	7.44752
8.64834	-5.90448	-2.65267	-2.6798	-0.277693	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0
8.74494	-5.79975	-2.60614	-2.59629	-0.0389827	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	4.01549
8.86676	-5.70703	-2.62161	-2.58492	-0.0210425	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0
9.0007	-5.64068	-2.64223	-2.62603	-0.126796	8.91028	-5.47662	9	-5.55	2.73109	1.82073	1.2175
9.13153	-5.54092	-2.67292	-2.61371	-0.101509	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0
9.23698	-5.43311	-2.65177	-2.54257	0.0813537	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	2.232
9.35476	-5.32758	-2.66981	-2.52089	0.103373	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0
9.48775	-5.25438	-2.68773	-2.55783	-0.00512279	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.970922
9.61879	-5.13798	-2.72954	-2.53622	0.0222766	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0
9.67829	-4.99175	-2.68375	-2.36674	0.429048	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	10.9742
9.7699	-4.88468	-2.69225	-2.33603	0.440218	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0
9.87894	-4.7849	-2.69476	-2.32919	0.401858	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.160232
9.9718	-4.67422	-2.68876	-2.30277	0.407291	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0
10.0806	-4.57413	-2.69267	-2.30756	0.344118	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.266073
10.173	-4.4591	-2.69212	-2.2835	0.350315	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0
10.3251	-4.39326	-2.71435	-2.40524	0.00769686	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	7.19028
10.4385	-4.28145	-2.73084	-2.39972	0.0131736	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0
10.4636	-4.12267	-2.65316	-2.20267	0.498705	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	16.1506
10.5497	-3.99029	-2.67085	-2.16829	0.50699	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0
10.6388	-3.87118	-2.67624	-2.1584	0.461476	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.164742
10.7267	-3.72348	-2.71379	-2.12456	0.470026	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0
10.8437	-3.62251	-2.7207	-2.19216	0.242137	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	2.96765
10.9314	-3.49216	-2.73275	-2.17573	0.245258	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0
10.9696	-3.33939	-2.71556	-2.05824	0.500175	11.0183	-3.30073	11	-3.3	0.908549	2.72563	3.96446
11.0431	-3.19091	-2.74068	-2.02652	0.504324	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0
11.0939	-3.04446	-2.7441	-1.96736	0.580171	11.1054	-3.01303	11.1	-3	0.90888	2.72663	0.328643
11.149	-2.89039	-2.76269	-1.92924	0.58648	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0
11.2002	-2.74615	-2.76526	-1.89924	0.578595	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.0326844
11.2476	-2.58666	-2.78706	-1.86278	0.582432	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0
11.1922	-2.39574	-2.8039	-1.61347	1.13015	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	18.2113
11.1899	-2.24159	-2.80203	-1.54862	1.13337	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0
11.3203	-2.15697	-2.65688	-1.78483	0.393614	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	32.8348
11.3508	-2.00408	-2.67269	-1.76241	0.392303	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0
11.3375	-1.85318	-2.66878	-1.6716	0.558048	11.224	-1.77367	11.35	-1.8	0	2.71996	1.80619
11.3534	-1.69157	-2.69299	-1.64098	0.555815	11.3661	-1.64386	11.35	-1.65	0	2.71993	0
11.3512	-1.54047	-2.69767	-1.59516	0.589356	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.174348
11.3504	-1.38144	-2.71455	-1.5604	0.590993	11.3391	-1.34511	11.35	-1.35	0	2.73446	0
11.2248	-1.23201	-2.75209	-1.29126	1.18588	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	21.4542
11.1784	-1.08777	-2.77225	-1.22854	1.18787	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0
11.1162	-0.954556	-2.78377	-1.15439	1.21779	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	0.346815
11.0589	-0.809219	-2.81436	-1.09779	1.20759	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0
10.9562	-0.672536	-2.848	-0.981531	1.3273	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	1.13679
10.8609	-0.547021	-2.84722	-0.905472	1.33119	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0
10.7754	-0.427607	-2.82463	-0.857164	1.27243	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.336926
10.6682	-0.32415	-2.81132	-0.781514	1.2827	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0
10.4985	-0.243193	-2.93389	-0.590617	1.59174	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	9.84819
10.37	-0.168615	-2.93387	-0.50729	1.59654	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0
10.2685	-0.105469	-2.84134	-0.4704	1.48794	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	2.842
10.1399	-0.0461275	-2.84156	-0.395589	1.48847	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0
10.0425	0.00443176	-2.72708	-0.367748	1.37409	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	4.24112
9.91681	0.0513519	-2.72704	-0.302055	1.36983	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0
9.7744	0.0830561	-2.77294	-0.214437	1.41575	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	0.931438
9.63886	0.0860799	-2.75722	-0.12352	1.44864	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	0
9.49435	0.105	-2.80099	-0.051792	1.45281	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	0.584464
9.35302	0.117043	-2.80841	0.0116988	1.43749	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0
9.24598	0.0721869	-2.62699	0.122416	1.49294	9.46113	0.134275	9.25	0.15	-1.81915	0	8.43631
9.11044	0.0874868	-2.62717	0.163226	1.43147	9.13787	0.161547	9.15	0.15	-1.81913	0	0
8.96414	0.108555	-2.71122	0.176176	1.32862	9.02723	0.196492	9	0.2	-2.99927	0.99976	2.49107
8.83151	0.136676	-2.70968	0.182786	1.2395	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0
8.68178	0.145279	-2.7722	0.196572	1.15472	8.67607	0.247512	8.7	0.25	-2.99873	0	1.66253
8.54784	0.158423	-2.76248	0.207348	1.08582	8.54916	0.247046	8.55	0.25	-2.99871	0	0
8.40585	0.137462	-2.74526	0.253392	1.06884	8.44086	0.253341	8.4	0.25	-2.72872	0	0.290718
8.25654	0.151759	-2.73317	0.25205	0.980714	8.2302	0.258614	8.25	0.25	-2.72871	0	0
8.10718	0.145357	-2.78438	0.255529	0.895694	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	1.3218
7.97037	0.114393	-2.78646	0.292197	0.883377	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0
7.8166	0.105939	-2.84206	0.281404	0.776904	7.82213	0.149733	7.8	0.15	-3.00101	0	1.76204
7.67421	0.0931402	-2.8372	0.288866	0.730938	7.63383	0.15164	7.65	0.15	-3.00099	0	0
7.53036	0.0501147	-2.81997	0.329107	0.737387	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.160928
7.37969	0.0203826	-2.81475	0.344889	0.701142	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	0
7.27287	-0.0554152	-2.74703	0.435781	0.82352	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	2.90836
7.14963	-0.0969883	-2.73639	0.458271	0.796907	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0
6.97872	-0.125862	-2.79887	0.421258	0.629387	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	2.86592
6.8436	-0.202439	-2.80312	0.467567	0.645839	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0
6.79676	-0.371802	-2.67555	0.704813	1.07711	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	16.6253
6.70524	-0.456093	-2.66359	0.757057	1.07592	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0
6.60415	-0.531301	-2.66412	0.774027	0.99662	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	0.492995
6.51743	-0.626288	-2.65808	0.826128	1.00034	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0
6.47434	-0.789598	-2.65491	1.01288	1.29298	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	5.01298
6.41483	-0.916189	-2.66288	1.08905	1.30653	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0
6.37164	-1.05776	-2.67886	1.19837	1.39889	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	0.461574
6.33213	-1.19492	-2.68984	1.27647	1.40624	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0
6.33861	-1.36229	-2.7273	1.43882	1.6036	6.5527	-1.43518	6.35	-1.4	0	-3.00132	2.85612
6.33056	-1.50668	-2.73751	1.52451	1.60707	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0
6.30631	-1.63663	-2.69422	1.5532	1.46804	6.33086	-1.6454	6.35	-1.65	0	-1.81769	1.39511
6.31601	-1.77789	-2.68142	1.638	1.47706	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0
6.33735	-1.91955	-2.70198	1.72926	1.51719	6.34522	-1.96081	6.35	-1.95	0	-3.99976	0.199629
6.35787	-2.06403	-2.7229	1.79995	1.5039	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0
6.33874	-2.1792	-2.63285	1.76771	1.24212	6.3068	-2.23646	6.35	-2.25	0	-2	6.47297
6.36303	-2.31553	-2.64676	1.82401	1.23038	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0
6.36061	-2.44017	-2.60165	1.8167	1.06745	6.26272	-2.46894	6.35	-2.5	0	-3	2.52218
6.38605	-2.58046	-2.62557	1.85821	1.04561	6.36265	-2.64414	6.35	-2.65	0	-3	0
6.44048	-2.71715	-2.67471	1.9423	1.12953	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	1.16417
6.48104	-2.86209	-2.70718	1.98182	1.09951	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0
6.55539	-3.0084	-2.79288	2.07158	1.1964	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	2.62763
6.59884	-3.17879	-2.85952	2.08766	1.12229	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	0
6.62759	-3.31847	-2.76681	2.06053	0.915799	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	6.03463
6.6812	-3.47728	-2.79634	2.08088	0.868301	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0
6.74998	-3.60995	-2.82446	2.12263	0.874875	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.320489
6.80216	-3.75986	-2.85585	2.13071	0.819531	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	0
6.8466	-3.90003	-2.80504	2.11862	0.701438	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	2.04714
6.9033	-4.065	-2.83708	2.1175	0.640537	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	0
6.92341	-4.20425	-2.71887	2.0545	0.418538	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	7.15635
6.98291	-4.34055	-2.71987	2.0661	0.402096	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	0
7.05309	-4.46569	-2.73982	2.0908	0.416212	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	0.193875
7.09726	-4.60538	-2.75447	2.08023	0.370551	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	0
7.21442	-4.73695	-2.87539	2.17209	0.545873	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	6.01291
7.28246	-4.87549	-2.89458	2.1758	0.510869	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	0
7.31819	-4.99305	-2.7869	2.13242	0.356547	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	5.58309
7.37944	-5.1244	-2.79715	2.13111	0.328142	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	0
7.44062	-5.24639	-2.78125	2.12774	0.288731	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	0.222904
7.49014	-5.38953	-2.79893	2.10744	0.237519	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	0
7.56565	-5.51205	-2.82188	2.12836	0.263595	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.363213
7.64468	-5.63226	-2.82641	2.14389	0.266822	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	0
7.70567	-5.75381	-2.79979	2.13321	0.216955	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	0.495104
7.76602	-5.89561	-2.82086	2.11804	0.17879	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	0
7.84282	-6.01431	-2.83859	2.13744	0.205752	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.494408
7.925	-6.1331	-2.84239	2.15245	0.212465	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	0
7.96859	-6.24672	-2.75148	2.1138	0.100972	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	3.81019
8.04084	-6.36167	-2.75019	2.12127	0.104473	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	0
8.15762	-6.48292	-2.86117	2.19159	0.250238	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	5.53817
8.23842	-6.61184	-2.87607	2.19394	0.235347	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	0
8.28288	-6.72645	-2.72454	2.14557	0.0946295	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	9.12148
8.35347	-6.85951	-2.72787	2.13752	0.0755388	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	0
8.44397	-6.98219	-2.77039	2.15809	0.112303	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	0.939731
8.4983	-7.11758	-2.78136	2.13357	0.0691555	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	0
8.57498	-7.2327	-2.80324	2.14849	0.0989419	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.00111
8.6504	-7.34863	-2.80226	2.15326	0.0986926	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0
8.73641	-7.47202	-2.83515	2.1674	0.121886	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.398381
8.79363	-7.61248	-2.8498	2.14139	0.0757462	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	0
8.82454	-7.72828	-2.74259	2.08423	-0.0546809	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	4.78725
8.87984	-7.84951	-2.73889	2.07096	-0.0697922	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0
9.01749	-7.97464	-2.8904	2.16898	0.147277	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	9.83171
9.07926	-8.11442	-2.90444	2.14841	0.107585	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0
9.11557	-8.22793	-2.79777	2.10118	-0.00474685	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	4.44688
9.17708	-8.3522	-2.79787	2.09153	-0.0181865	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0
9.23967	-8.48724	-2.76845	2.06908	-0.0639505	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.624903
9.29279	-8.63299	-2.77313	2.04317	-0.0956713	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0
9.33942	-8.76623	-2.74288	2.0139	-0.141203	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.709041
9.38254	-8.92011	-2.75458	1.97972	-0.178035	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0
9.47461	-9.0508	-2.82896	2.026	-0.058827	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.36653
9.5031	-9.20291	-2.84521	1.98297	-0.114227	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0
9.50801	-9.34629	-2.74594	1.89183	-0.294418	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	4.98784
9.56563	-9.47414	-2.73222	1.89244	-0.271501	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0
9.60969	-9.61568	-2.72984	1.87523	-0.276173	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.00369454
9.64625	-9.76001	-2.72997	1.85355	-0.285171	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0
9.7084	-9.90356	-2.76051	1.87301	-0.209994	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.597591
9.75018	-10.0482	-2.76033	1.85967	-0.212433	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0
9.75097	-10.1884	-2.70039	1.78679	-0.342687	9.69256	-10.1336	9.75	-10.2	0	-2.73106	1.94358
9.77081	-10.3391	-2.70681	1.75692	-0.357583	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0
9.8596	-10.4733	-2.78272	1.84791	-0.122601	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.794
9.87412	-10.6225	-2.80031	1.81699	-0.15544	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0
9.89615	-10.7568	-2.78912	1.79402	-0.185922	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.128153
9.89794	-10.914	-2.8146	1.75332	-0.228157	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0
9.84388	-11.0503	-2.72353	1.60707	-0.523159	9.91881	-11.1448	9.85	-11.05	0	-1.9956	8.5918
9.85378	-11.1771	-2.71227	1.58951	-0.511886	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0
9.85064	-11.3234	-2.70824	1.55637	-0.52249	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.0290043
9.84567	-11.4671	-2.7027	1.52813	-0.522332	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0
9.83411	-11.6009	-2.7013	1.49713	-0.531373	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.0177896
9.80276	-11.7424	-2.71424	1.45289	-0.553192	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0
9.80979	-11.8936	-2.73088	1.47089	-0.446954	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.772811
9.78273	-12.0456	-2.73826	1.43764	-0.457466	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0
9.69491	-12.181	-2.69821	1.29859	-0.707641	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	4.29908
9.62619	-12.3322	-2.72009	1.23791	-0.733582	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0
9.46782	-12.4536	-2.70539	1.00675	-1.15545	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	9.48486
9.37628	-12.5713	-2.70345	0.936047	-1.16496	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	0
9.30604	-12.6932	-2.69612	0.910783	-1.07976	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.345281
9.22186	-12.7939	-2.67228	0.85484	-1.0805	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0
9.03428	-12.8569	-2.69528	0.614722	-1.49496	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	9.43273
8.89308	-12.9402	-2.71397	0.523268	-1.50163	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	0
8.76669	-13.0007	-2.72116	0.435775	-1.52934	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	0.0498916
8.64149	-13.0498	-2.71732	0.357442	-1.53237	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0
8.4985	-13.093	-2.71701	0.269927	-1.53857	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	0.0329619
8.35069	-13.1305	-2.72387	0.186851	-1.53483	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0
8.22455	-13.1809	-2.68147	0.171838	-1.36659	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	1.97553
8.07368	-13.2084	-2.69366	0.101015	-1.35775	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0
7.92401	-13.2139	-2.69664	0.0202019	-1.37045	7.88931	-13.1791	7.9	-13.25	-2.72673	0	0.0367859
7.7705	-13.2188	-2.7086	-0.0502805	-1.36145	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0
7.62198	-13.2083	-2.70271	-0.115932	-1.33468	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.198434
7.4676	-13.1974	-2.71859	-0.180284	-1.3199	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0
7.30456	-13.119	-2.79774	-0.341855	-1.53516	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	4.08829
7.13165	-13.0898	-2.84694	-0.399717	-1.49069	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0
7.00882	-13.0911	-2.70096	-0.360637	-1.19719	6.90569	-13.1515	6.9	-13.15	-2.72312	0	9.86076
6.83094	-13.0675	-2.75775	-0.389259	-1.13583	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0
6.70454	-13.0792	-2.68116	-0.341981	-0.905061	6.69426	-13.3705	6.6	-13.15	-3.00475	0	5.16274
6.5343	-13.068	-2.74024	-0.343767	-0.837875	6.42749	-13.1436	6.45	-13.15	-3.00472	0	0
6.40312	-13.0471	-2.7205	-0.344906	-0.75189	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	0.760271
6.2658	-13.013	-2.73264	-0.368177	-0.732106	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0
6.12618	-12.9719	-2.72503	-0.391068	-0.700688	6.162	-13.1569	6.1	-13	-2.72732	0.909111	0.447712
5.97769	-12.9213	-2.73902	-0.418901	-0.6858	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	0
5.83847	-12.8647	-2.73604	-0.445283	-0.66181	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	0.0602721
5.68632	-12.8117	-2.75677	-0.464463	-0.638316	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	0
5.55644	-12.7186	-2.78967	-0.543354	-0.74041	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	1.01167
